Netbios Name,Patched,Engineer,Asset Name,IP Addresses,Operating System Category,OS,Operating System Version,Operating System Lifecycle Stage,Time Zone,Last System Boot,Last Logged-In User
MADPINFFPS01,Phase 3,Jeff,MADPINFFPS01,10.123.38.16,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+01:00,2022-10-29T03:26:09Z,CORP.AD.TULLIB.COM\CORP PMS
LDN1WS9632,Phase 3,Ian,LDN1WS9632,10.90.70.105,Windows / Server,Microsoft Windows Server 2012 R2 Datacenter 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-12-27T03:29:11Z,LDN1WS9632\EMEALNESA
NJCPTFTSRC02,Phase 4,TBA,NJCPTFTSRC02,10.137.48.28,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,UTC,2022-12-16T07:34:45Z,NA.AD.TULLIB.COM\dsadmin
SYD1WS6017,Phase 4,TBA,SYD1WS6017.corp.ad.tullib.com,10.242.47.28,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.3532 64-Bit,1809,GA,'+08:00,2022-11-06T13:23:53Z,CORP\msiy-a
HKGPPRBAPP01,Phase 4,TBA,HKGPPRBAPP01,10.236.32.33,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'+08:00,2022-08-05T16:57:33Z,APAC.AD.TULLIB.COM\pb5 hkd admin
JP00WFSSAPP01P,Phase 4,TBA,JP00WFSSAPP01P,10.254.38.120,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+09:00,2022-11-05T05:34:26Z,GLOBAL.ICAP.COM\gbl da 4
SLTPRBRIPSI04,#N/A,#N/A,SLTPRBRIPSI04,"10.201.13.15,10.201.18.65,10.201.19.65",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20144 64-Bit,6.3,EOL,'+08:00,2022-10-08T23:40:25Z,rbadmin
USEDNICENORT,#N/A,#N/A,USEDNICENORT.us.icap.com,"169.254.224.146,10.10.35.212",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,UTC,2022-02-26T07:00:51Z,Administrator
NJVMLQDAPIGW01,#N/A,#N/A,NJVMLQDAPIGW01,10.148.40.27,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-12-16T08:41:38Z,!tladmin
NJC1WS6329,#N/A,#N/A,NJC1WS6329,10.161.72.71,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.3532 64-Bit,1809,GA,'-05:00,2023-01-10T09:29:39Z,Administrator
NJCPSVNAPP02,#N/A,#N/A,NJCPSVNAPP02.na.ad.tullib.com,10.137.32.95,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-16T08:37:43Z,!tladmin
SLTPINFFSH01,Phase 4,TBA,SLTPINFFSH01,10.203.32.93,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20371 64-Bit,6.3,EOL,UTC,2022-11-05T05:34:52Z,CORP.AD.TULLIB.COM\CORP DA 4
LDNPGRCSQL01,#N/A,#N/A,LDNPGRCSQL01.eur.ad.tullib.com,10.74.48.168,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-10-29T14:33:04Z,CORP.AD.TULLIB.COM\wsimeon-a
SNG1WS0010,Phase 4,TBA,SNG1WS0010.corp.ad.tullib.com,10.202.32.74,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,'+08:00,2022-11-04T18:46:17Z,CORP\msiy-a
BKKPINFFSH01,Phase 4,TBA,BKKPINFFSH01.corp.ad.tullib.com,10.245.38.20,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'+07:00,2022-11-05T03:19:25Z,Administrator
NJ1PVREP02,Phase 4,TBA,nj1pvrep02.lnholdings.com,172.18.110.73,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'-05:00,2022-11-05T01:42:17Z,LNHOLDINGS\pgtses
SLTIINFFPS03,Phase 3,Mike,SLTIINFFPS03,10.203.32.116,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,'+08:00,2022-10-28T21:52:37Z,CORP.AD.TULLIB.COM\rviray-a
SG00WXDMAPP01P,Phase 4,TBA,SG00WXDMAPP01P,10.202.33.77,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+08:00,2022-11-04T19:48:07Z,GLOBAL.ICAP.COM\gbl da 4
LDNPSOLAPP02,Phase 3,Jeff,LDNPSOLAPP02,10.72.40.80,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,UTC,2022-10-29T06:13:08Z,CORP.AD.TULLIB.COM\astenhouse-a
LDNPSRFWEB05,Phase 4,TBA,LDNPSRFWEB05.eur.ad.tullib.com,10.73.48.65,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-11-05T09:43:22Z,EUR.AD.TULLIB.COM\ldnpsrfweb05admin
PWTAILORSRC02,#N/A,#N/A,PWTAILORSRC02.na.ad.tullib.com,10.137.32.89,Windows / Server,Microsoft Windows Server 2008 R2 Enterprise 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-12-16T08:37:11Z,NA.AD.TULLIB.COM\PWTAILORSRC02admin
SLTPRBRIPSI05,#N/A,#N/A,SLTPRBRIPSI05,"10.201.13.16,10.201.19.66,10.201.18.66",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,'+08:00,2022-10-08T23:40:22Z,rbadmin
NJC2WS5727,Phase 4,TBA,NJC2WS5727,10.160.128.17,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.2114 64-Bit,1809,GA,'-05:00,2022-12-08T15:41:47Z,CORP\ahector-a
NJ1CVSPAPP04,Phase 4,TBA,nj1cvspapp04.lnholdings.com,"fe80:0:0:0:18d8:359a:cbb4:42fe,10.78.100.109",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-11-05T18:16:43Z,LNHOLDINGS\emalabre
SNGPPRBAPP10,Phase 4,TBA,SNGPPRBAPP10,10.203.32.155,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'+08:00,2022-11-04T17:45:00Z,Administrator
HKGPPRBAPP02,Phase 4,TBA,HKGPPRBAPP02,10.236.32.36,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,'+08:00,2022-08-05T16:50:16Z,APAC.AD.TULLIB.COM\pb5
VA1CUECH04,Phase 4,TBA,VA1CUECH04.lnholdings.com,"10.79.201.154,10.79.100.154,169.254.4.205,fe80:0:0:0:d2f:3fee:1f10:ab66",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'-05:00,2022-11-19T21:22:14Z,LNHOLDINGS.COM\cboyt_adm
NJC2WS3702,Phase 4,TBA,NJC2WS3702,10.160.72.100,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.3532 64-Bit,1809,GA,'-05:00,2023-01-06T11:39:12Z,Administrator
SCSWPTL1,#N/A,#N/A,SCSWPTL1,10.138.44.9,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25984,6.1,EOL/EOS,'+01:00,2022-11-10T01:46:23Z,NA.AD.TULLIB.COM\SwapDealUSAdmin
USEDNICESAT4,#N/A,#N/A,USEDNICESAT4.us.icap.com,"169.254.171.178,10.10.35.211",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24535,6.1,EOL/EOS,UTC,2021-10-02T07:53:59Z,Administrator
LDNPINFDCR05,Phase 4,TBA,LDNPINFDCR05,10.74.36.15,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-11-05T05:22:43Z,ad.tullib.com\RT TP DA 3
LDN2WS0260,Phase 4,TBA,LDN2WS0260,10.91.128.84,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,UTC,2022-11-05T09:10:13Z,CORP\ldn2ws0260_dnamgr
US00WDTCAPP03P,#N/A,#N/A,US00WDTCAPP03P.us.icap.com,10.1.58.71,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:25Z,US\j_amira-a
HK2CFS02,Phase 4,TBA,hk2cfs02.lnholdings.com,10.230.32.22,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'+08:00,2022-11-05T00:48:42Z,LNHOLDINGS.COM\fsadmin
UK1PVTRSQLARC01,Phase 4,TBA,uk1pvtrsqlarc01.lnholdings.com,"172.23.103.89,fe80:0:0:0:a4af:c19a:9707:3d4c",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,UTC,2022-11-05T16:43:42Z,LNHOLDINGS.COM\jhilaire
VA1PREUCON01,#N/A,#N/A,va1preucon01.lnholdings.com,"10.10.10.49,fe80:0:0:0:9c7b:aa6:cd6c:234e,172.19.131.149,fe80:0:0:0:5821:bf2f:a229:9db8",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-10-29T04:37:33Z,LNHOLDINGS.COM\jrhee
US00WEUCAPP01P,Phase 4,TBA,US00WEUCAPP01P,10.1.58.113,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,'-05:00,2022-12-16T04:15:58Z,US00WEUCAPP01P\AMERLESA
JPXTSQL02P,#N/A,#N/A,JPXTSQL02P.jpn.icap.com,10.254.33.135,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'+09:00,2022-10-16T01:24:38Z,JPN\jpn da 2
US00WCRHAPP01P,Phase 4,TBA,US00WCRHAPP01P,10.1.58.160,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T02:16:19Z,GLOBAL.ICAP.COM\bossrv
UK1PVINTSQL01,Phase 4,TBA,UK1PVINTSQL01,"172.23.121.73,fe80:0:0:0:8c57:812d:cf02:8e69",Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,UTC,2023-01-21T06:46:05Z,OTAS
SYD1WS7005,Phase 4,TBA,SYD1WS7005,10.242.32.102,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'+11:00,2022-11-05T05:16:19Z,Administrator
LDN1WS9877,Phase 4,TBA,LDN1WS9877.corp.ad.tullib.com,10.90.68.73,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,UTC,2023-01-21T07:21:06Z,CORP\wfrias-a
HK1CVINCSQL02,Phase 4,TBA,hk1cvincsql02.lnholdings.com,"10.70.104.162,fe80:0:0:0:2cf2:7cb3:505d:e3c",Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,'+08:00,2022-11-05T14:06:05Z,CORP\ahou
HKGPINFFPS01,Phase 4,TBA,HKGPINFFPS01,10.236.38.15,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+08:00,2022-11-05T02:54:00Z,CORP.AD.TULLIB.COM\pckchan-a
LDNEVASVR01,#N/A,#N/A,LDNEVASVR01.eur.ad.tullib.com,10.74.37.50,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,UTC,2022-07-28T08:34:54Z,emealpesa
UK2PUINTSER01,Phase 4,TBA,UK2PUINTSER01,"169.254.105.97,fe80:0:0:0:2c30:bd06:b179:6961,fe80:0:0:0:e1a2:85c3:9ffa:f66f,172.24.121.72",Windows / Server,Microsoft Windows Server 2019 Standard 1809 64-Bit,1809,GA,UTC,2023-01-07T07:45:16Z,Administrator
NJCPIROGWY02,Phase 4,TBA,NJCPIROGWY02.na.ad.tullib.com,10.144.32.86,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T07:34:33Z,EBSysAdmin
MLAPINFFSH02,Phase 4,TBA,MLAPINFFSH02,10.243.38.15,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+08:00,2022-11-05T06:07:39Z,CORP.AD.TULLIB.COM\jlaurilla-a
LDN2WS0111,Phase 4,TBA,LDN2WS0111,10.91.168.6,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,UTC,2022-11-05T05:12:34Z,EMEALNESA
NJC2WS1507,Phase 4,TBA,NJC2WS1507,10.160.72.179,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.2114 64-Bit,1809,GA,'-05:00,2022-11-05T03:38:44Z,Administrator
NJCPUFIASS03,Phase 3,Radny,NJCPUFIASS03.na.cipn.com,10.144.32.19,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-18T01:08:14Z,NAEBSysAdmin
NJCPSRFDDS02,Phase 4,TBA,NJCPSRFDDS02,10.137.48.30,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T07:34:06Z,NA.AD.TULLIB.COM\!tpsadmin
EC2AMAZ-9886KEN,#N/A,#N/A,EC2AMAZ-9886KEN,10.16.75.249,Windows / Server,Microsoft Windows Server 2016 Datacenter 1607 Build 14393.5501 64-Bit,1607,EOL,UTC,2022-12-13T20:00:00Z,Administrator
NJCPEGTIMP02,#N/A,#N/A,NJCPEGTIMP02.na.ad.tullib.com,10.137.32.22,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25740 64-Bit,6.1,EOL/EOS,'-05:00,2022-12-19T09:46:40Z,na\!lqdsupport
AU01WGUIAPP02P,Phase 4,TBA,AU01WGUIAPP02P,10.241.32.34,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+08:00,2022-11-05T03:34:25Z,GLOBAL.ICAP.COM\srvcsydgui
LDNPDNRAPP01,Phase 4,TBA,LDNPDNRAPP01,10.72.40.111,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-11-05T09:45:04Z,CORP.AD.TULLIB.COM\inavarrete-a
AU0PVOMSI03,Phase 3,Emmanuel,AU0PVOMSI03.lnholdings.com,10.242.32.161,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'+11:00,2022-10-29T14:16:03Z,LNHOLDINGS.COM\msrops
LDNPINFWEB04,Phase 3,Jeff,LDNPINFWEB04,10.84.32.24,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-10-29T03:11:14Z,emealesa
US01WMKDATS02P,#N/A,#N/A,US01WMKDATS02P,"10.10.45.88,10.10.45.72",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-11-05T17:22:01Z,GLOBAL.ICAP.COM\r_yap-a
NJCPSECDES02,Phase 4,TBA,NJCPSECDES02.corp.ad.tullib.com,10.137.36.36,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'-05:00,2022-12-16T07:34:39Z,CORP\ahector-a
LDNDSUATOTSRC02,#N/A,#N/A,LDNDSUATOTSRC02.eur.ad.tullib.com,170.198.227.122,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,UTC,2022-05-14T10:29:28Z,EUR\!backup
EC2AMAZ-4AR3KAV,#N/A,#N/A,EC2AMAZ-4AR3KAV,10.16.75.220,Windows / Server,Microsoft Windows Server 2016 Datacenter 1607 Build 14393.5501 64-Bit,1607,EOL,UTC,2022-12-06T18:43:03Z,Administrator
US01WGUIAPP02S,Phase 4,TBA,US01WGUIAPP02S,10.10.49.46,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-08-06T17:12:11Z,GLOBAL.ICAP.COM\GLOBAL PMS
AU0CMGMT01,Phase 4,TBA,au0cmgmt01.lnholdings.com,10.242.32.154,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'+11:00,2022-10-29T14:19:09Z,LNHOLDINGS.COM\guwimpuhwe_adm
AU00WGUIAPP04P,Phase 4,TBA,AU00WGUIAPP04P,10.242.32.16,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+08:00,2023-01-12T04:57:25Z,global.icap.com\srvcsydgui
NJCPEQTGWY04,#N/A,#N/A,NJCPEQTGWY04.na.ad.tullib.com,10.144.32.68,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-12-16T08:37:29Z,!tladmin
NJCQEGTSVR01,#N/A,#N/A,NJCQEGTSVR01,10.137.64.137,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T08:41:58Z,NA\ryap-a
EUW1WS0021,Phase 4,TBA,EUW1WS0021.corp.ad.tullib.com,10.16.15.107,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,'-07:00,2022-10-29T14:25:41Z,CORP\EQDAdminPROD
BRZDEBRAUT01,#N/A,#N/A,BRZDEBRAUT01,10.182.32.24,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,'-03:00,2023-01-20T13:01:10Z,NA\zzzmagorgueira
NJ1CVCOGCON02,#N/A,#N/A,NJ1CVCOGCON02.lnholdings.com,10.78.107.63,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3165 64-Bit,1809,GA,'-05:00,2022-08-13T16:19:27Z,LNHOLDINGS\ptses
US00WTCAAPP01P,Phase 4,TBA,US00WTCAAPP01P,10.1.58.202,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-11-05T16:35:41Z,GLOBAL.ICAP.COM\jestropigan-a
US00WMFDAPP01U,#N/A,#N/A,US00WMFDAPP01U,10.1.58.126,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T08:40:14Z,GLOBAL.ICAP.COM\rpagaling-a
US00WMIGAPP02P,#N/A,#N/A,US00WMIGAPP02P,10.1.59.224,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24544,6.1,EOL/EOS,'-05:00,2022-12-16T04:16:24Z,GLOBAL\c_salvesen-a
NJ1CISDSCAN01,Phase 4,TBA,NJ1CISDSCAN01.lnholdings.com,"169.254.59.3,fe80:0:0:0:780e:2b28:7f3b:3b03,10.78.114.101",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-11-06T07:24:37Z,LNHOLDINGS.COM\sjames_adm
EC2AMAZ-5E00UBM,#N/A,#N/A,EC2AMAZ-5E00UBM,10.16.75.222,Windows / Server,Microsoft Windows Server 2016 Datacenter 1607 Build 14393.5291 64-Bit,1607,EOL,UTC,2022-08-31T22:32:06Z,Administrator
NJVMLQDQAAPP01,#N/A,#N/A,NJVMLQDQAAPP01,10.137.64.66,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25924,6.1,EOL/EOS,'-05:00,2022-12-16T08:41:41Z,NA\zzzdmattern
SYD2WS6014,#N/A,#N/A,SYD2WS6014.corp.ad.tullib.com,10.241.47.24,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.3532 64-Bit,1809,GA,'+08:00,2023-01-15T11:16:08Z,CORP\msiy-a
SNGPINFDCG05,Phase 4,TBA,SNGPINFDCG05,10.202.36.33,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+08:00,2022-12-13T21:47:42Z,CORP.AD.TULLIB.COM\CORP PMS
US01WTCAAPP01P,Phase 4,TBA,US01WTCAAPP01P.global.icap.com,10.10.49.202,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,'-05:00,2022-11-05T13:38:32Z,US.ICAP.COM\tds
HKG2WS7001,Phase 4,TBA,HKG2WS7001.lnholdings.com,10.70.254.200,Windows / Server,Microsoft Windows Server 2019 Standard 1809 Build 17763.3532 64-Bit,1809,GA,'-05:00,2022-10-13T02:11:31Z,LNHOLDINGS\emalabre
NJCPSMOCSS04,Phase 4,TBA,NJCPSMOCSS04,10.137.48.43,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T07:34:42Z,NJCPSMOCSS04\AMERLESA
HKGPODTAPP02,Phase 4,TBA,HKGPODTAPP02,10.236.32.35,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-11-04T18:07:01Z,APAC.AD.TULLIB.COM\odetadmin
TOKPINFDCG01,Phase 3,Pat,TOKPINFDCG01,10.254.35.20,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,'+09:00,2022-10-29T04:04:23Z,CORP.AD.TULLIB.COM\CORP DA 5
UK1PUSTAUAS01,Phase 4,TBA,UK1PUSTAUAS01,"fe80:0:0:0:d875:611a:bd0b:90b4,172.23.121.51,fe80:0:0:0:bc8e:4ee4:6e88:39de,172.23.121.60,169.254.57.222",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,UTC,2023-01-21T07:35:57Z,otas
SLTPRBRIPSI01,#N/A,#N/A,SLTPRBRIPSI01,"10.201.18.62,10.201.13.12,10.201.19.62",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20144 64-Bit,6.3,EOL,'+08:00,2022-11-26T02:35:54Z,rbadmin
USEDNICESAT1,#N/A,#N/A,USEDNICESAT1.us.icap.com,"169.254.64.61,10.10.35.208",Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 64-Bit,6.1,EOL/EOS,UTC,2021-10-02T08:15:46Z,Administrator
LDNPINFSQL09,Phase 3,Jeff,LDNPINFSQL09,10.72.48.156,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-10-29T03:42:30Z,CORP.AD.TULLIB.COM\pri_abeyratne-a
EC2AMAZ-6942P68,#N/A,#N/A,EC2AMAZ-6942P68,10.16.75.254,Windows / Server,Microsoft Windows Server 2016 Datacenter 1607 Build 14393.5291 64-Bit,1607,EOL,UTC,2022-09-02T20:10:13Z,Administrator
US01WDSSAPP03P,#N/A,#N/A,US01WDSSAPP03P.icap.com,10.10.48.152,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24564 64-Bit,6.1,EOL/EOS,'-05:00,2022-07-16T07:55:15Z,icap\administrator
LDN1WS0061,Phase 3,Jeff,LDN1WS0061,10.90.72.14,Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393 64-Bit,1607,EOL,UTC,2023-01-21T04:20:15Z,CORP\j_bevan-a
NJ1CVSPFRTEND01,Phase 4,TBA,nj1cvspfrtend01.lnholdings.com,"fe80:0:0:0:716f:a16d:d6e8:1943,10.78.100.92",Windows / Server,Microsoft Windows Server 2016 Standard 1607 Build 14393.5427 64-Bit,1607,EOL,'-05:00,2022-11-05T18:16:57Z,LNHOLDINGS\pgtses
LDNPCTXWEB02,Phase 4,TBA,LDNPCTXWEB02,10.73.53.8,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20625 64-Bit,6.3,EOL,UTC,2022-11-05T05:19:25Z,LDNPCTXWEB02\EMEALESA
NJCPSMOAPP02,Phase 4,TBA,NJCPSMOAPP02.na.ad.tullib.com,10.137.48.40,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-12-16T07:34:27Z,NJCPSMOAPP02\NAEBsysadmin
NJCPTFTAPP02,Phase 4,TBA,NJCPTFTAPP02.na.ad.tullib.com,10.137.32.56,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,UTC,2022-12-16T07:35:02Z,NA.AD.TULLIB.COM\dsadmin
NJ1PVNEWPOR01,Phase 4,TBA,nj1pvnewpor01.lnholdings.com,"fe80:0:0:0:d078:3e24:81ae:6492,172.18.104.122",Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-11-05T00:19:59Z,LNHOLDINGS.COM\msrops
NJC2WS3992,Phase 4,TBA,NJC2WS3992,10.160.72.102,Windows / Server,Microsoft Windows Server 2019 Datacenter 1809 Build 17763.3532 64-Bit,1809,GA,'-05:00,2023-01-06T11:46:02Z,Administrator
PWTAILSRD01,#N/A,#N/A,PWTAILSRD01.na.ad.tullib.com,10.137.32.91,Windows / Server,Microsoft Windows Server 2008 R2 Enterprise 6.1 SP1 Build 7601.25829,6.1,EOL/EOS,'-05:00,2022-12-16T08:37:07Z,NA\!tailoradmin
NJCPSRFEXT01,Phase 3,JV,NJCPSRFEXT01,10.148.32.23,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 Build 9600.20478 64-Bit,6.3,EOL,'-05:00,2022-10-30T08:16:27Z,dsadmin
US00WIISAPP06P,#N/A,#N/A,US00WIISAPP06P.us.icap.com,10.1.58.63,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.24546,6.1,EOL/EOS,'-05:00,2022-12-16T04:05:23Z,us\imdadmin
BRZPINFAPP01,#N/A,#N/A,BRZPINFAPP01,10.182.32.29,Windows / Server,Microsoft Windows Server 2008 R2 Standard 6.1 SP1 Build 7601.25712 64-Bit,6.1,EOL/EOS,'-03:00,2023-01-23T14:52:33Z,na\zzzmmelo
NJCPSMOWEB04,Phase 4,TBA,NJCPSMOWEB04.na.ad.tullib.com,10.144.32.44,Windows / Server,Microsoft Windows Server 2012 R2 Standard 6.3 64-Bit,6.3,EOL,'-05:00,2022-12-16T07:34:08Z,NAEBSysadmin
